Parameter Name,Latitude,Longitude,Sample Collection Start Time,ppm,forest,open_land,water,wetland,transitional,urban_public_institution,commercial,transportation,crop_land,medium_density_residential,industrial,outdoor_temperature,solar_radiation,wind_speed_resultant
Nitrogen Dioxide,42.325184,-71.05608000000002,59.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,60.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,61.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,62.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,63.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,64.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,65.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,66.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,67.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,68.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,69.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,70.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,71.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,72.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,73.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,74.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,75.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,76.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,77.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,78.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,79.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.325184,-71.05608000000002,80.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,82.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,83.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,84.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,85.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,86.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,87.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,88.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,89.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,90.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,91.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,92.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,93.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,94.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,95.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,96.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,97.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,98.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,99.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,100.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,101.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,102.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,103.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.211674,-71.11386400000002,104.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327976190500003,1.83333333333,4.06488095238
Nitrogen Dioxide,42.474671,-70.971358,106.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,107.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,108.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,109.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,110.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,111.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,112.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,113.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,114.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,115.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,116.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,117.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,118.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,119.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,121.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,122.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,123.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,124.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,125.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,126.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,127.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.474671,-70.971358,128.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Nitrogen Dioxide,42.348873,-71.097163,128.0,0.017,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,129.0,0.017,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,130.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,131.0,0.008,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,132.0,0.008,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,133.0,0.01,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,134.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,135.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,136.0,0.012,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,137.0,0.015,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,138.0,0.016,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,139.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,140.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,141.0,0.016,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,142.0,0.01,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,143.0,0.01,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,144.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,145.0,0.006,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,146.0,0.004,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,147.0,0.003,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,148.0,0.004,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,149.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.348873,-71.097163,150.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.11,0.59,0.02,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.3294,-71.0825,152.0,0.009000000000000001,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.3294,-71.0825,153.0,0.006,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Nitrogen Dioxide,42.3294,-71.0825,156.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
