,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Site_keys,LU
210,53,33,37,11203,1,47.61311,-122.20161,WGS84,Light scatter,1 HOUR,,Observed Values,Radiance Research M903 With Heated Inlet - Nephelometry,2016,Beta Scatter,No Events,8780,100,Y,366,366,0,4,,,Certification not required,0,0.108645,0.084574,0.8,2016-09-30 13:00,0.7,2016-07-04 23:00,0.7,2016-09-30 12:00,0.6,2016-01-01 00:00,,,,,0.4,0.3,0.3,0.2,0.1,0.1,0.0,BELLEVUE -  BELLEVUE WAY NE,305 BELLEVUE WAY NE,Washington,King,Bellevue,"Seattle-Tacoma-Bellevue, WA",2017-02-27,[  47.61311 -122.20161],"{'Commercial and Services': 0.5, 'Transportation, communications and services': 0.5}"
211,53,33,37,88502,4,47.61311,-122.20161,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2016,Micrograms/cubic meter (LC),No Events,8780,100,Y,366,366,0,4,,,Certification not required,0,3.528667,2.152921,19.3,2016-09-30 13:00,17.9,2016-09-30 12:00,17.8,2016-07-04 23:00,16.7,2016-12-17 20:00,,,,,10.2,9.1,7.7,6.2,4.6,3.2,1.1,BELLEVUE -  BELLEVUE WAY NE,305 BELLEVUE WAY NE,Washington,King,Bellevue,"Seattle-Tacoma-Bellevue, WA",2017-02-27,[  47.61311 -122.20161],"{'Commercial and Services': 0.5, 'Transportation, communications and services': 0.5}"
212,53,33,37,88502,4,47.61311,-122.20161,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2016,Micrograms/cubic meter (LC),No Events,366,100,Y,366,366,0,0,,,Certification not required,0,3.481967,1.7926950000000001,10.8,2016-09-30 00:00,9.4,2016-11-11 00:00,9.3,2016-12-18 00:00,9.1,2016-12-17 00:00,,,,,9.1,7.8,7.2,5.8,4.4,3.4,1.4,BELLEVUE -  BELLEVUE WAY NE,305 BELLEVUE WAY NE,Washington,King,Bellevue,"Seattle-Tacoma-Bellevue, WA",2017-02-27,[  47.61311 -122.20161],"{'Commercial and Services': 0.5, 'Transportation, communications and services': 0.5}"
213,53,33,57,88101,3,47.55975,-122.33826499999999,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric,2016,Micrograms/cubic meter (LC),No Events,8658,99,Y,366,366,0,123,,,Certified,0,6.587330000000001,5.193453,84.1,2016-10-28 06:00,67.9,2016-11-02 09:00,64.9,2016-01-08 06:00,60.4,2016-10-28 03:00,,,,,27.2,21.9,15.9,12.1,8.0,5.4,2.2,SEATTLE - DUWAMISH,4700 East Marginal Way South,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-02-27,[  47.55975  -122.338265],"{'Commercial and Services': 0.038461538461538464, 'Industrial': 0.9326923076923077, 'Transportation, communications and services': 0.028846153846153848}"
214,53,33,57,88101,3,47.55975,-122.33826499999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2016,Micrograms/cubic meter (LC),No Events,366,100,Y,366,366,0,0,0.0,0.0,Certified,0,6.53388,3.858064,30.2,2016-01-08 00:00,27.0,2016-01-09 00:00,22.4,2016-02-09 00:00,22.3,2016-01-07 00:00,,,,,22.3,18.0,13.9,11.4,7.3,5.6,3.1,SEATTLE - DUWAMISH,4700 East Marginal Way South,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-02-27,[  47.55975  -122.338265],"{'Commercial and Services': 0.038461538461538464, 'Industrial': 0.9326923076923077, 'Transportation, communications and services': 0.028846153846153848}"
215,53,33,57,88101,3,47.55975,-122.33826499999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2016,Micrograms/cubic meter (LC),No Events,366,100,Y,366,366,0,0,0.0,0.0,Certified,0,6.53388,3.858064,30.2,2016-01-08 00:00,27.0,2016-01-09 00:00,22.4,2016-02-09 00:00,22.3,2016-01-07 00:00,,,,,22.3,18.0,13.9,11.4,7.3,5.6,3.1,SEATTLE - DUWAMISH,4700 East Marginal Way South,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-02-27,[  47.55975  -122.338265],"{'Commercial and Services': 0.038461538461538464, 'Industrial': 0.9326923076923077, 'Transportation, communications and services': 0.028846153846153848}"
216,53,33,57,88101,3,47.55975,-122.33826499999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2016,Micrograms/cubic meter (LC),No Events,366,100,Y,366,366,0,0,,,Certified,0,6.53388,3.858064,30.2,2016-01-08 00:00,27.0,2016-01-09 00:00,22.4,2016-02-09 00:00,22.3,2016-01-07 00:00,,,,,22.3,18.0,13.9,11.4,7.3,5.6,3.1,SEATTLE - DUWAMISH,4700 East Marginal Way South,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-02-27,[  47.55975  -122.338265],"{'Commercial and Services': 0.038461538461538464, 'Industrial': 0.9326923076923077, 'Transportation, communications and services': 0.028846153846153848}"
217,53,33,57,88101,3,47.55975,-122.33826499999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2016,Micrograms/cubic meter (LC),No Events,366,100,Y,366,366,0,0,,,Certified,0,6.53388,3.858064,30.2,2016-01-08 00:00,27.0,2016-01-09 00:00,22.4,2016-02-09 00:00,22.3,2016-01-07 00:00,,,,,22.3,18.0,13.9,11.4,7.3,5.6,3.1,SEATTLE - DUWAMISH,4700 East Marginal Way South,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-02-27,[  47.55975  -122.338265],"{'Commercial and Services': 0.038461538461538464, 'Industrial': 0.9326923076923077, 'Transportation, communications and services': 0.028846153846153848}"
218,53,33,80,17141,6,47.568236,-122.308628,WGS84,Naphthalene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,42.590164,23.731082,129.0,2016-11-11 00:00,104.0,2016-01-07 00:00,92.1,2016-07-29 00:00,84.7,2016-03-31 00:00,,,,,129.0,104.0,84.7,77.1,48.9,39.2,20.5,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
219,53,33,80,17141,7,47.568236,-122.308628,WGS84,Naphthalene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,28.85,10.009945,42.0,2016-05-18 00:00,36.7,2016-10-18 00:00,30.5,2016-02-12 00:00,27.9,2016-09-21 00:00,,,,,42.0,42.0,42.0,42.0,36.7,30.5,14.3,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
220,53,33,80,17147,6,47.568236,-122.308628,WGS84,Acenaphthene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,1.9389509999999999,1.932968,10.6,2016-07-29 00:00,7.85,2016-07-22 00:00,7.3,2016-08-16 00:00,4.76,2016-08-01 00:00,,,,,10.6,7.85,4.76,4.01,2.46,1.25,0.613,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
221,53,33,80,17147,7,47.568236,-122.308628,WGS84,Acenaphthene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,1.069,0.481595,1.69,2016-05-18 00:00,1.42,2016-08-07 00:00,1.24,2016-02-12 00:00,0.889,2016-10-18 00:00,,,,,1.69,1.69,1.69,1.69,1.42,1.24,0.337,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
222,53,33,80,17148,6,47.568236,-122.308628,WGS84,Acenaphthylene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.269675,0.586743,3.65,2016-01-07 00:00,2.89,2016-11-11 00:00,0.8809999999999999,2016-01-01 00:00,0.57,2016-09-15 00:00,,,,,3.65,2.89,0.57,0.46399999999999997,0.253,0.132,0.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
223,53,33,80,17148,7,47.568236,-122.308628,WGS84,Acenaphthylene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,0.06816699999999999,0.061748000000000004,0.16,2016-10-18 00:00,0.0957,2016-03-13 00:00,0.0914,2016-09-21 00:00,0.0619,2016-08-07 00:00,,,,,0.16,0.16,0.16,0.16,0.0957,0.0914,0.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
224,53,33,80,17149,6,47.568236,-122.308628,WGS84,Fluorene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,2.0082299999999997,2.0595380000000003,10.7,2016-07-29 00:00,7.19,2016-07-22 00:00,7.1,2016-08-16 00:00,6.59,2016-06-05 00:00,,,,,10.7,7.19,6.59,4.01,2.55,1.59,0.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
225,53,33,80,17149,7,47.568236,-122.308628,WGS84,Fluorene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,1.066667,0.9837,2.4,2016-05-18 00:00,1.95,2016-08-07 00:00,1.05,2016-10-18 00:00,1.0,2016-09-21 00:00,,,,,2.4,2.4,2.4,2.4,1.95,1.05,0.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
226,53,33,80,17150,6,47.568236,-122.308628,WGS84,Phenanthrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,4.007295,2.980171,16.2,2016-07-29 00:00,14.7,2016-06-05 00:00,10.7,2016-08-16 00:00,9.1,2016-07-22 00:00,,,,,16.2,14.7,9.1,6.97,4.75,2.93,1.72,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
227,53,33,80,17150,7,47.568236,-122.308628,WGS84,Phenanthrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,2.331667,0.822567,3.45,2016-05-18 00:00,2.73,2016-08-07 00:00,2.54,2016-02-12 00:00,2.44,2016-10-18 00:00,,,,,3.45,3.45,3.45,3.45,2.73,2.54,1.07,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
228,53,33,80,17151,6,47.568236,-122.308628,WGS84,Anthracene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.15061300000000002,0.140923,0.6709999999999999,2016-11-11 00:00,0.61,2016-07-29 00:00,0.478,2016-01-07 00:00,0.385,2016-07-22 00:00,,,,,0.6709999999999999,0.61,0.385,0.308,0.231,0.091,0.0288,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
229,53,33,80,17151,7,47.568236,-122.308628,WGS84,Anthracene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,0.061316999999999997,0.039075,0.1,2016-05-18 00:00,0.094,2016-10-18 00:00,0.073,2016-09-21 00:00,0.0721,2016-08-07 00:00,,,,,0.1,0.1,0.1,0.1,0.094,0.073,0.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
230,53,33,80,17158,6,47.568236,-122.308628,WGS84,Retene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.299685,0.280454,1.41,2016-01-01 00:00,1.25,2016-01-07 00:00,1.02,2016-12-26 00:00,0.8440000000000001,2016-11-05 00:00,,,,,1.41,1.25,0.8440000000000001,0.612,0.401,0.205,0.0795,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
231,53,33,80,17158,7,47.568236,-122.308628,WGS84,Retene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,0.20365,0.134603,0.41600000000000004,2016-02-12 00:00,0.271,2016-03-13 00:00,0.252,2016-10-18 00:00,0.135,2016-08-07 00:00,,,,,0.41600000000000004,0.41600000000000004,0.41600000000000004,0.41600000000000004,0.271,0.252,0.0624,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
232,53,33,80,17159,6,47.568236,-122.308628,WGS84,9-fluorenone (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.664197,0.356711,1.82,2016-06-05 00:00,1.53,2016-11-11 00:00,1.41,2016-11-05 00:00,1.38,2016-01-01 00:00,,,,,1.82,1.53,1.38,1.11,0.9259999999999999,0.557,0.326,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
233,53,33,80,17159,7,47.568236,-122.308628,WGS84,9-fluorenone (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,0.433667,0.146642,0.59,2016-08-07 00:00,0.569,2016-05-18 00:00,0.504,2016-10-18 00:00,0.395,2016-09-21 00:00,,,,,0.59,0.59,0.59,0.59,0.569,0.504,0.217,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
234,53,33,80,17160,6,47.568236,-122.308628,WGS84,Cyclopenta[cd]pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.016525,0.045956,0.318,2016-01-07 00:00,0.132,2016-11-11 00:00,0.092,2016-01-01 00:00,0.064,2016-01-25 00:00,,,,,0.318,0.132,0.064,0.04,0.012,0.0,0.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
235,53,33,80,17160,7,47.568236,-122.308628,WGS84,Cyclopenta[cd]pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,0.003667,0.00432,0.01,2016-10-18 00:00,0.006999999999999999,2016-05-18 00:00,0.005,2016-09-21 00:00,0.0,2016-02-12 00:00,,,,,0.01,0.01,0.01,0.01,0.006999999999999999,0.005,0.0,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
236,53,33,80,17201,6,47.568236,-122.308628,WGS84,Fluoranthene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.7479020000000001,0.562818,3.4,2016-06-05 00:00,2.97,2016-07-29 00:00,1.75,2016-08-16 00:00,1.61,2016-07-22 00:00,,,,,3.4,2.97,1.61,1.22,0.904,0.589,0.332,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
237,53,33,80,17201,7,47.568236,-122.308628,WGS84,Fluoranthene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,0.431,0.122794,0.537,2016-10-18 00:00,0.522,2016-02-12 00:00,0.512,2016-05-18 00:00,0.44799999999999995,2016-08-07 00:00,,,,,0.537,0.537,0.537,0.537,0.522,0.512,0.231,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
238,53,33,80,17204,6,47.568236,-122.308628,WGS84,Pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.48134399999999994,0.262897,1.43,2016-06-05 00:00,1.39,2016-07-29 00:00,1.07,2016-11-11 00:00,0.865,2016-01-07 00:00,,,,,1.43,1.39,0.865,0.77,0.5920000000000001,0.44,0.22899999999999998,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
239,53,33,80,17204,7,47.568236,-122.308628,WGS84,Pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,0.30583299999999997,0.10913699999999998,0.44799999999999995,2016-10-18 00:00,0.425,2016-02-12 00:00,0.311,2016-05-18 00:00,0.233,2016-09-21 00:00,,,,,0.44799999999999995,0.44799999999999995,0.44799999999999995,0.44799999999999995,0.425,0.311,0.18600000000000003,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
240,53,33,80,17208,6,47.568236,-122.308628,WGS84,Chrysene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.09052,0.083965,0.485,2016-01-01 00:00,0.375,2016-01-07 00:00,0.258,2016-06-05 00:00,0.24,2016-11-11 00:00,,,,,0.485,0.375,0.24,0.187,0.10800000000000001,0.0588,0.0337,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
241,53,33,80,17208,7,47.568236,-122.308628,WGS84,Chrysene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,6,10,N,6,61,0,1,,,Certification not required,0,0.043917000000000005,0.012311,0.0646,2016-10-18 00:00,0.0484,2016-05-18 00:00,0.0452,2016-02-12 00:00,0.0417,2016-09-21 00:00,,,,,0.0646,0.0646,0.0646,0.0646,0.0484,0.0452,0.0296,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
242,53,33,80,17211,6,47.568236,-122.308628,WGS84,Coronene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2016,Nanograms/cubic meter (25 C),No Events,61,100,Y,54,61,0,6,,,Certification not required,0,0.032836000000000004,0.03331,0.175,2016-01-07 00:00,0.136,2016-01-01 00:00,0.132,2016-11-11 00:00,0.094,2016-01-25 00:00,,,,,0.175,0.136,0.094,0.07,0.037000000000000005,0.02,0.011000000000000001,SEATTLE - BEACON HILL,4103 BEACON HILL S,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",2017-03-28,[  47.568236 -122.308628],"{'Commercial and Services': 0.051194539249146756, 'Residential': 0.3412969283276451, 'Other urban or built-up land': 0.21843003412969283, 'Reservoirs': 0.04778156996587031, 'Transportation, communications and services': 0.3412969283276451}"
